,Attrition,Age,DistanceFromHome,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,PerformanceRating,JobInvolvement,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,NumCompaniesWorked_Missing,TotalWorkngYears_Missing,EnvironmentSatisfaction_Missing,JobSatisfaction_Missing,WorkLifeBalance_Missing,Age_Bin,Gender_Male,JobRole_Human_Resources,JobRole_Laboratory_Technician,JobRole_Manager,JobRole_Manufacturing_Director,JobRole_Research_Director,JobRole_Research_Scientist,JobRole_Sales_Executive,JobRole_Sales_Representative,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Education_2,Education_3,Education_4,Education_5,EducationField_Life_Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical_Degree,JobLevel_2,JobLevel_3,JobLevel_4,JobLevel_5,MaritalStatus_Married,MaritalStatus_Single,Department_Research_Development,Department_Sales,StockOptionLevel_1,StockOptionLevel_2,StockOptionLevel_3
3968,1,30,10,51951,3.0422244778345764,7,5.084448955669153,2,3,1,2,1,3,2.6596292536942374,3.0,1.0,1,1,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3969,1,30,22,61799,1.0,6,1.0,2,1,0,0,1,1,1.9404485057361724,1.1786544827914822,1.9404485057361724,1,1,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3970,1,33,18,84468,1.9172845384756465,8,7.917284538475647,2,4,1,3,2,3,3.0,2.0827154615243533,2.0,1,1,1,1,1,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3971,1,29,8,171371,4.930887372060808,10,6.967576791148682,1,3,0,2,2,2,1.1382252558783832,2.138225255878383,1.0,1,1,1,1,1,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972,1,30,12,49475,0.8267146599310183,7,1.866426700344908,2,1,0,0,2,2,1.0,2.3465706801379635,1.8267146599310182,1,1,1,1,1,,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3973,1,23,11,37729,4.480280301857195,8,4.129929924535701,2,2,1,1,2,2,3.0,1.8700700754642987,1.8700700754642987,1,1,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3974,1,47,8,44228,3.564984357675254,4,15.175078211623731,2,6,2,5,1,2,1.0,1.5649843576752536,2.564984357675254,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
3975,1,34,17,40676,3.6672600912545654,18,5.334520182509131,2,3,2,2,2,2,1.4003560547527396,2.133452018250913,2.7330959634981737,1,1,1,1,1,,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3976,1,45,4,47745,2.5718091636071536,13,13.287236654428614,2,6,3,2,1,2,1.0,2.5718091636071536,2.0,1,1,1,1,1,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
3977,1,39,1,67550,7.0,9,21.0,2,18,11,5,2,2,2.9071998215606225,2.0,2.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
3978,1,23,30,104207,1.0,11,5.714919084080212,0,4,0,3,2,2,1.9429838168160425,3.0,1.1710485495518723,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
3979,1,37,3,16481,4.888077389078471,8,12.223845221843058,2,1,0,1,2,2,2.1552309556313882,2.5776154778156943,1.4223845221843059,1,1,1,1,1,,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3980,1,28,9,34578,1.3773136614063235,10,1.886568307031618,4,0,0,0,1,2,2.3773136614063235,2.754627322812647,1.3773136614063235,1,1,1,1,1,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3981,1,45,4,27750,3.8089634619074704,4,7.554248077784098,2,4,1,2,3,2,2.936321153969157,2.936321153969157,2.872642307938314,1,1,1,1,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3982,1,28,3,66020,2.2740195719523237,14,6.649719877700663,3,4,1,3,3,2,1.6497198777006639,2.350280122299336,2.0,1,1,1,1,1,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3983,1,23,2,61790,1.0,4,1.0,3,1,1,0,1,2,2.7679546373036614,1.3480680440445079,3.651931955955492,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
3984,1,32,9,29027,3.8731247523319565,7,4.830833003109275,2,1,1,1,1,1,1.0845834984453624,3.9154165015546374,2.0,1,1,1,1,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3985,1,26,6,53859,4.387774305983578,10,2.1292581019945263,2,1,0,0,3,3,1.0,4.0,1.0,1,1,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3986,1,32,10,27410,1.4189742073694527,7,1.4189742073694527,4,1,0,1,1,2,1.0698290345615753,3.8603419308768494,2.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
3987,1,41,11,195755,6.155751297594182,11,8.11502595188363,1,4,2,1,3,3,1.4672538927825447,3.0,1.1557512975941817,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3988,1,29,34,44340,3.4420562765401925,15,7.0,1,5,0,0,3,1,3.027543239393009,2.648304507071327,2.0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1
3989,1,32,30,55611,1.55646339556435,14,1.9738109422376127,3,1,0,0,3,2,3.721768302217825,2.1391158488910875,2.8608841511089125,1,1,1,1,1,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3990,1,34,26,44314,4.491537232502608,12,9.79654522123565,1,4,0,0,2,1,1.2542313837486956,3.491537232502609,2.254231383748696,1,1,1,1,1,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3991,1,28,5,137685,1.0,12,8.248977546894768,3,8,6,7,1,1,2.2489775468947677,1.1244887734473838,1.1244887734473838,1,1,1,1,1,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
3992,1,35,4,40128,5.451578290029299,10,14.623505923460293,2,1,0,0,2,3,1.0,2.8171927633430993,3.0132225811753326,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3993,1,28,17,61797,1.0,6,1.0,2,1,0,0,1,1,1.7215605917495655,1.8353182247513038,1.7215605917495655,1,1,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3994,1,32,1,27430,1.0,14,1.0,2,1,0,0,2,1,2.0,2.870399348804558,2.740798697609116,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
3995,1,48,7,44233,3.3238917685855887,5,16.380541157072056,2,5,1,4,1,1,1.3238917685855889,1.9716753057567669,1.6761082314144111,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
3996,1,29,12,15550,1.0,9,10.0,2,10,1,9,2,1,3.9439823053632095,3.0560176946367905,1.9439823053632095,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
3997,1,36,2,65538,2.924127873618456,8,17.696511494473825,2,2,0,1,1,2,3.193095905213842,1.537936063190772,2.731031968404614,1,1,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3998,1,33,25,44607,5.0,8,11.19674713719941,1,2,0,0,2,1,1.9508132157001474,2.0491867842998523,2.475406607850074,1,1,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3999,1,30,9,172239,5.365660260288796,9,6.365660260288796,2,3,0,2,1,2,1.0,2.0,1.0,1,1,1,1,1,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4000,1,36,11,30719,4.997864992862523,9,16.99145997145009,3,13,10,6,2,2,2.0005337517843693,1.0010675035687386,1.0010675035687386,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4001,1,32,6,96020,1.0,10,10.0,3,10,1,1,1,2,2.895191935002428,1.0,2.895191935002428,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
4002,1,49,8,89980,1.0,7,9.0,2,9,7,7,2,2,2.498570799505709,2.9971415990114183,1.5014292004942908,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
4003,1,56,22,43182,5.1553603597075,8,22.78336335727,2,17,9,4,1,2,3.0,1.6148798800975,1.0,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4004,1,39,11,86058,2.0,14,8.0,2,5,1,0,2,4,1.2683596695552897,2.865820165222355,1.1341798347776448,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4005,1,33,1,28710,1.0,12,10.0,2,10,7,8,2,2,3.0,2.524032268988344,1.475967731011656,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1
4006,1,30,21,61798,1.0,10,1.0,2,1,0,0,2,1,1.889022475414852,1.3329325737554443,1.0,1,1,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4007,1,47,2,10528,7.7311517094268325,10,20.76387606802434,2,6,3,5,1,3,3.6344241452865838,2.2688482905731675,1.6344241452865838,1,1,1,1,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4008,1,47,3,25773,7.166244946111038,16,10.0,1,8,6,7,1,2,1.0,3.0,1.22921938173612,1,1,1,1,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4009,1,20,10,34639,1.0028812516656145,10,2.008643754996844,3,1,0,1,2,2,1.0057625033312292,2.005762503331229,1.0028812516656145,1,1,1,1,1,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4010,1,30,5,30483,2.1283465166349638,14,1.4231299437381115,3,1,0,0,1,1,2.0,1.8589566854206296,1.1410433145793704,1,1,1,1,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4011,1,23,2,45590,1.0,11,1.0,2,0,0,0,1,1,3.6279539999886685,2.6279539999886685,1.8139769999943343,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0
4012,1,36,1,33760,5.0,18,16.0,3,2,2,2,3,1,2.3437919060398666,1.4479306353466221,2.0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
4013,1,22,3,109521,3.0789875034372507,11,4.5737725075619515,3,3,0,2,2,3,2.41579750068745,3.58420249931255,2.58420249931255,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4014,1,35,15,85092,2.0,10,8.0,2,4,1,2,2,3,2.439307633221061,2.2803461833894696,2.2803461833894696,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4015,1,34,2,65572,2.5153535408570327,9,16.061414163428132,2,2,0,1,2,2,1.6288383852142583,2.3711616147857417,2.0,1,1,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4016,1,19,11,159839,1.0,14,1.0,2,1,0,0,3,1,3.130236823318289,3.609289530045132,2.7395263533634218,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
4017,1,28,8,171230,5.0,12,6.0,2,4,0,3,1,2,3.1914890828763705,1.2695036390412098,2.4609927219175805,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
4018,1,24,8,53811,3.1137209736224714,9,1.704573657874157,2,1,0,0,3,2,1.0,4.0,1.0,1,1,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4019,1,24,34,28860,1.0,12,1.0,5,1,0,0,1,3,3.796240595562854,2.796240595562854,1.0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
4020,1,25,6,32100,2.2298848253580887,7,1.9839078602864708,3,1,0,0,2,1,1.0,2.245976965071618,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4021,1,20,12,94034,1.0,4,2.2875093993724267,5,2,0,1,2,2,1.0718773498431067,1.0,2.035938674921553,1,1,1,1,1,,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4022,1,42,10,74662,3.4210625846206875,9,15.71057856925861,2,4,0,3,1,2,2.6052656461551718,2.0,2.6052656461551718,1,1,1,1,1,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4023,1,36,8,56600,7.0,6,9.0,3,1,0,0,2,2,1.0691927026835102,1.0,1.9308072973164898,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4024,1,40,2,65450,4.0,5,22.0,2,1,0,0,1,3,2.2514485379844524,2.7485514620155476,2.125724268992226,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4025,1,28,8,170604,4.211289651296154,12,7.051613798271795,2,3,0,2,1,2,3.7370965504320512,1.0,3.0,1,1,1,1,1,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4026,1,36,11,30716,4.898367245341319,9,16.593468981365277,3,13,10,6,2,1,2.97459181133533,3.9491836226706596,2.9491836226706596,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4027,1,30,11,53054,1.0,17,1.8956027419100567,2,1,1,1,2,1,3.0,2.8956027419100567,1.1043972580899433,1,1,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4028,1,49,8,89980,1.0,7,9.0,2,9,7,7,2,2,2.3178061193733894,2.635612238746779,1.6821938806266106,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
4029,1,42,13,102670,1.9363082826020608,9,21.127383434795878,2,12,7,4,1,1,2.0,2.063691717397939,1.5318458586989696,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4030,1,31,24,55614,2.6832989785011114,10,3.9457732123769453,3,2,0,1,2,2,2.158350510749444,2.45859352580577,2.420824744625278,1,1,1,0,1,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4031,1,20,35,27070,1.0,8,1.0,2,1,0,0,3,2,1.914658663515675,3.085341336484325,1.1706826729686497,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
4032,1,49,13,49015,0.9569930481330605,10,3.1290208556008183,2,3,0,2,1,2,2.0,1.0430069518669396,2.0,1,1,1,1,1,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4033,1,25,2,100387,2.130225845552257,11,4.334333302754608,2,3,0,2,1,2,2.6662666788981566,2.3331333394490783,1.6662666788981566,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4034,1,25,16,75126,0.17669057017928214,14,6.293237719282871,2,5,0,3,1,2,1.1766905701792822,2.0,1.1766905701792822,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4035,1,28,4,109335,4.910076674664836,12,8.820153349329672,2,7,0,5,1,2,1.2179846650670327,2.782015334932967,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4036,1,20,2,63970,1.0,13,1.0,3,1,0,0,2,1,2.368582816401288,1.9123885442675252,1.4561942721337626,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
4037,1,24,34,28860,1.0,13,1.0,5,1,0,0,1,3,3.099866821136178,2.099866821136178,1.0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
4038,1,23,2,45590,1.0,16,1.0,2,0,0,0,2,3,2.688044443836014,1.0,1.6880444438360138,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0
4039,1,20,1,61620,1.0,4,1.0,2,1,1,1,1,2,2.516222232891708,3.2418888835541457,2.7581111164458543,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1
4040,1,25,13,75163,1.3557251889304656,10,4.8675572418849455,2,3,0,2,1,2,2.0889312972326164,2.0,2.0889312972326164,1,1,1,1,1,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4041,1,27,32,22930,0.0,14,5.0,0,4,0,2,3,1,3.0,2.67653071909141,1.0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4042,1,25,24,28828,1.0,9,1.0,4,1,0,0,1,2,4.0,2.709382967087391,1.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4043,1,41,3,22854,0.0,8,21.13038124912922,2,20,12,13,2,2,1.1023080883377392,2.05115404416887,3.8465378674933914,1,1,1,1,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4044,1,55,1,25596,1.2513745720901834,13,5.157109107556365,2,4,1,0,2,1,2.031421821511273,2.968578178488727,2.968578178488727,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4045,1,31,4,71040,1.0,13,3.0,3,3,2,2,2,3,2.4724008501215238,2.5275991498784762,3.263799574939238,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
4046,1,28,10,29893,6.358057765308757,13,3.009271661990784,3,1,1,1,2,3,3.009271661990784,2.3302427793364053,1.6697572206635947,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4047,1,34,18,18932,1.375736457254539,19,9.62426354274546,4,9,6,6,3,2,1.281802342940904,2.093934114313635,1.0939341143136347,1,1,1,1,1,,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4048,1,44,18,34339,4.666624016690112,6,11.53322244339429,3,2,1,2,2,2,2.466649606676045,2.0,1.0,1,1,1,1,1,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4049,1,30,6,132213,2.899425997260068,11,9.07399549520512,2,5,0,5,2,2,1.275143500684983,2.449712998630034,3.449712998630034,1,1,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4050,1,25,6,26600,5.0,4,6.0,3,2,0,2,2,3,2.755294039301563,2.755294039301563,2.1223529803492185,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
4051,1,34,3,25312,1.0,8,1.2499409102960946,2,1,0,0,1,2,1.0,2.041656818382682,1.0833136367653649,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4052,1,31,2,27842,2.1929427387761082,6,3.7835330571442527,2,2,1,1,3,2,2.3976475795920362,2.3976475795920362,1.7952951591840722,1,1,1,1,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4053,1,30,13,102257,1.0,9,6.229201295517349,2,5,3,1,1,1,2.0,2.2376909679780614,1.2376909679780614,1,1,1,1,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
4054,1,47,7,40429,7.090162220984826,13,15.36475666852276,2,5,4,4,3,3,2.6352433314772385,3.0,1.9171985905819562,1,1,1,1,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4055,1,36,4,54825,1.801757889380786,9,15.060221072270451,3,13,10,10,1,3,3.198242110619214,3.0,2.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4056,1,29,9,68313,1.21980534882319,5,1.87922139529276,2,1,0,0,3,2,1.21980534882319,2.56038930235362,1.21980534882319,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4057,1,29,11,29960,9.0,19,4.0,4,2,2,2,2,2,1.131518266916378,1.0,2.8684817330836223,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
4058,1,50,5,44240,3.0,6,18.0,2,4,1,3,1,2,1.1428704401437177,1.1428704401437177,2.1428704401437177,1,1,1,1,1,2,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0
4059,1,35,4,56342,6.8492891934968885,15,7.8492891934968885,2,2,0,1,2,2,3.150710806503112,2.726066209754668,2.150710806503112,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4060,1,53,22,34230,6.0,5,15.0,4,2,2,2,2,2,2.847230110017088,2.152769889982912,1.229154834974368,1,1,1,1,1,3,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
4061,1,49,8,89980,1.0,8,9.0,2,9,7,7,2,2,2.0,2.0,2.0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
4062,1,31,19,28973,3.6322663491948903,6,6.838668254025549,2,3,3,3,1,1,1.7354673016102198,3.26453269838978,2.0,1,1,1,1,1,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4063,1,34,8,56170,8.0,22,9.0,3,5,0,4,3,2,3.636521618581074,1.0,1.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
4064,1,21,1,61715,1.0,5,1.0,2,1,1,0,1,1,1.0,4.0,1.4355076254721908,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4065,1,18,1,23350,1.0,8,0.0,3,0,0,0,2,1,1.6679006346068634,1.664198730786273,2.0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
4066,1,27,19,24717,0.34180370549218253,4,2.63278517803127,2,1,0,1,2,1,3.316392589015635,1.3418037054921825,2.316392589015635,1,1,1,1,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
